,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,ID
4720,1960-05-22,Yugoslavia,Portugal,5,1,UEFA Euro qualification,Belgrade,Yugoslavia,False,1960-05-22-Yugoslavia-Portugal
4725,1960-05-29,Czechoslovakia,Romania,3,0,UEFA Euro qualification,Bratislava,Czechoslovakia,False,1960-05-29-Czechoslovakia-Romania
4744,1960-07-06,Czechoslovakia,Russia,0,3,UEFA Euro,Marseille,France,True,1960-07-06-Czechoslovakia-Russia
4745,1960-07-06,France,Yugoslavia,4,5,UEFA Euro,Paris,France,False,1960-07-06-France-Yugoslavia
4747,1960-07-09,France,Czechoslovakia,0,2,UEFA Euro,Marseille,France,False,1960-07-09-France-Czechoslovakia
4752,1960-07-10,Russia,Yugoslavia,2,1,UEFA Euro,Paris,France,True,1960-07-10-Russia-Yugoslavia
4780,1960-08-21,Costa Rica,Guatemala,3,2,FIFA World Cup qualification,San José,Costa Rica,False,1960-08-21-Costa Rica-Guatemala
4783,1960-08-28,Ghana,Nigeria,4,1,FIFA World Cup qualification,Accra,Ghana,False,1960-08-28-Ghana-Nigeria
4784,1960-08-28,Guatemala,Costa Rica,4,4,FIFA World Cup qualification,Guatemala,Guatemala,False,1960-08-28-Guatemala-Costa Rica
4787,1960-09-04,Honduras,Costa Rica,2,1,FIFA World Cup qualification,Tegucigalpa,Honduras,False,1960-09-04-Honduras-Costa Rica
4789,1960-09-10,Nigeria,Ghana,2,2,FIFA World Cup qualification,Lagos,Nigeria,False,1960-09-10-Nigeria-Ghana
4790,1960-09-11,Costa Rica,Honduras,5,0,FIFA World Cup qualification,San José,Costa Rica,False,1960-09-11-Costa Rica-Honduras
4797,1960-09-25,Finland,France,1,2,FIFA World Cup qualification,Helsinki,Finland,False,1960-09-25-Finland-France
4798,1960-09-25,Honduras,Guatemala,1,1,FIFA World Cup qualification,Tegucigalpa,Honduras,False,1960-09-25-Honduras-Guatemala
4804,1960-10-02,Suriname,Curaçao,1,2,FIFA World Cup qualification,Paramaribo,Suriname,False,1960-10-02-Suriname-Curaçao
4820,1960-10-14,South Korea,Vietnam Republic,5,1,AFC Asian Cup,Seoul,South Korea,False,1960-10-14-South Korea-Vietnam Republic
4823,1960-10-16,Taiwan,Vietnam Republic,2,0,AFC Asian Cup,Seoul,South Korea,True,1960-10-16-Taiwan-Vietnam Republic
4824,1960-10-17,South Korea,Israel,3,0,AFC Asian Cup,Seoul,South Korea,False,1960-10-17-South Korea-Israel
4825,1960-10-19,Israel,Vietnam Republic,5,1,AFC Asian Cup,Seoul,South Korea,True,1960-10-19-Israel-Vietnam Republic
4826,1960-10-19,Luxembourg,England,0,9,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1960-10-19-Luxembourg-England
4827,1960-10-19,Sweden,Belgium,2,0,FIFA World Cup qualification,Solna,Sweden,False,1960-10-19-Sweden-Belgium
4828,1960-10-21,South Korea,Taiwan,1,0,AFC Asian Cup,Seoul,South Korea,False,1960-10-21-South Korea-Taiwan
4831,1960-10-23,Israel,Taiwan,1,0,AFC Asian Cup,Seoul,South Korea,True,1960-10-23-Israel-Taiwan
4833,1960-10-26,Northern Ireland,Germany,3,4,FIFA World Cup qualification,Belfast,Northern Ireland,False,1960-10-26-Northern Ireland-Germany
4839,1960-10-30,Morocco,Tunisia,2,1,FIFA World Cup qualification,Casablanca,Morocco,False,1960-10-30-Morocco-Tunisia
4841,1960-11-03,United States,Mexico,3,3,FIFA World Cup qualification,Los Angeles,United States,False,1960-11-03-United States-Mexico
4843,1960-11-06,South Korea,Japan,2,1,FIFA World Cup qualification,Seoul,South Korea,False,1960-11-06-South Korea-Japan
4844,1960-11-06,Mexico,United States,3,0,FIFA World Cup qualification,Mexico City,Mexico,False,1960-11-06-Mexico-United States
4846,1960-11-13,Cyprus,Israel,1,1,FIFA World Cup qualification,Nicosia,Cyprus,False,1960-11-13-Cyprus-Israel
4848,1960-11-13,Tunisia,Morocco,2,1,FIFA World Cup qualification,Tunis,Tunisia,False,1960-11-13-Tunisia-Morocco
4849,1960-11-20,Belgium,Switzerland,2,4,FIFA World Cup qualification,Brussels,Belgium,False,1960-11-20-Belgium-Switzerland
4850,1960-11-20,Greece,Germany,0,3,FIFA World Cup qualification,Athens,Greece,False,1960-11-20-Greece-Germany
4856,1960-11-27,Israel,Cyprus,6,1,FIFA World Cup qualification,Ramat-Gan,Israel,False,1960-11-27-Israel-Cyprus
4857,1960-12-04,Ecuador,Argentina,3,6,FIFA World Cup qualification,Guayaquil,Ecuador,False,1960-12-04-Ecuador-Argentina
4861,1960-12-11,France,Bulgaria,3,0,FIFA World Cup qualification,Colombes,France,False,1960-12-11-France-Bulgaria
4863,1960-12-17,Argentina,Ecuador,5,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1960-12-17-Argentina-Ecuador
4867,1961-01-14,Costa Rica,Honduras,1,0,FIFA World Cup qualification,Guatemala,Guatemala,True,1961-01-14-Costa Rica-Honduras
4874,1961-01-22,Morocco,Tunisia,1,1,FIFA World Cup qualification,Palermo,Italy,True,1961-01-22-Morocco-Tunisia
4888,1961-03-14,Israel,Ethiopia,1,0,FIFA World Cup qualification,Ramat-Gan,Israel,False,1961-03-14-Israel-Ethiopia
4892,1961-03-19,Israel,Ethiopia,3,2,FIFA World Cup qualification,Ramat-Gan,Israel,False,1961-03-19-Israel-Ethiopia
4894,1961-03-19,Portugal,Luxembourg,6,0,FIFA World Cup qualification,Oeiras,Portugal,False,1961-03-19-Portugal-Luxembourg
4895,1961-03-22,Costa Rica,Mexico,1,0,FIFA World Cup qualification,San José,Costa Rica,False,1961-03-22-Costa Rica-Mexico
4901,1961-03-29,Costa Rica,Curaçao,6,0,FIFA World Cup qualification,San José,Costa Rica,False,1961-03-29-Costa Rica-Curaçao
4904,1961-04-05,Mexico,Curaçao,7,0,FIFA World Cup qualification,Mexico City,Mexico,False,1961-04-05-Mexico-Curaçao
4907,1961-04-12,Mexico,Costa Rica,4,1,FIFA World Cup qualification,Mexico City,Mexico,False,1961-04-12-Mexico-Costa Rica
4910,1961-04-16,Hungary,German DR,2,0,FIFA World Cup qualification,Budapest,Hungary,False,1961-04-16-Hungary-German DR
4912,1961-04-19,Wales,Spain,1,2,FIFA World Cup qualification,Cardiff,Wales,False,1961-04-19-Wales-Spain
4914,1961-04-23,Curaçao,Costa Rica,2,0,FIFA World Cup qualification,Willemstad,Netherlands Antilles,True,1961-04-23-Curaçao-Costa Rica
4917,1961-04-30,Colombia,Peru,1,0,FIFA World Cup qualification,Bogotá,Colombia,False,1961-04-30-Colombia-Peru
4919,1961-04-30,Netherlands,Hungary,0,3,FIFA World Cup qualification,Rotterdam,Netherlands,False,1961-04-30-Netherlands-Hungary
4921,1961-05-03,Greece,Northern Ireland,2,1,FIFA World Cup qualification,Athens,Greece,False,1961-05-03-Greece-Northern Ireland
4923,1961-05-03,Scotland,Republic of Ireland,4,1,FIFA World Cup qualification,Glasgow,Scotland,False,1961-05-03-Scotland-Republic of Ireland
4925,1961-05-07,Republic of Ireland,Scotland,0,3,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1961-05-07-Republic of Ireland-Scotland
4926,1961-05-07,Peru,Colombia,1,1,FIFA World Cup qualification,Lima,Peru,False,1961-05-07-Peru-Colombia
4929,1961-05-10,Germany,Northern Ireland,2,1,FIFA World Cup qualification,Berlin,Germany,False,1961-05-10-Germany-Northern Ireland
4931,1961-05-14,Czechoslovakia,Scotland,4,0,FIFA World Cup qualification,Bratislava,Czechoslovakia,False,1961-05-14-Czechoslovakia-Scotland
4932,1961-05-14,German DR,Netherlands,1,1,FIFA World Cup qualification,Leipzig,German DR,False,1961-05-14-German DR-Netherlands
4936,1961-05-18,Spain,Wales,1,1,FIFA World Cup qualification,Madrid,Spain,False,1961-05-18-Spain-Wales
4937,1961-05-20,Switzerland,Belgium,2,1,FIFA World Cup qualification,Lausanne,Switzerland,False,1961-05-20-Switzerland-Belgium
4940,1961-05-21,Portugal,England,1,1,FIFA World Cup qualification,Oeiras,Portugal,False,1961-05-21-Portugal-England
4946,1961-05-28,Morocco,Ghana,1,0,FIFA World Cup qualification,Casablanca,Morocco,False,1961-05-28-Morocco-Ghana
4947,1961-05-28,Sweden,Switzerland,4,0,FIFA World Cup qualification,Solna,Sweden,False,1961-05-28-Sweden-Switzerland
4949,1961-06-01,Norway,Turkey,0,1,FIFA World Cup qualification,Oslo,Norway,False,1961-06-01-Norway-Turkey
4951,1961-06-04,Yugoslavia,Poland,2,1,FIFA World Cup qualification,Belgrade,Yugoslavia,False,1961-06-04-Yugoslavia-Poland
4953,1961-06-11,Japan,South Korea,0,2,FIFA World Cup qualification,Tokyo,Japan,False,1961-06-11-Japan-South Korea
4956,1961-06-16,Finland,Bulgaria,0,2,FIFA World Cup qualification,Helsinki,Finland,False,1961-06-16-Finland-Bulgaria
4958,1961-06-18,Russia,Turkey,1,0,FIFA World Cup qualification,Moscow,Soviet Union,True,1961-06-18-Russia-Turkey
4963,1961-06-25,Poland,Yugoslavia,1,1,FIFA World Cup qualification,Chorzów,Poland,False,1961-06-25-Poland-Yugoslavia
4966,1961-07-01,Russia,Norway,5,2,FIFA World Cup qualification,Moscow,Soviet Union,True,1961-07-01-Russia-Norway
4967,1961-07-15,Bolivia,Uruguay,1,1,FIFA World Cup qualification,La Paz,Bolivia,False,1961-07-15-Bolivia-Uruguay
4968,1961-07-30,Uruguay,Bolivia,2,1,FIFA World Cup qualification,Montevideo,Uruguay,False,1961-07-30-Uruguay-Bolivia
4986,1961-08-23,Norway,Russia,0,3,FIFA World Cup qualification,Oslo,Norway,False,1961-08-23-Norway-Russia
4989,1961-09-10,German DR,Hungary,2,3,FIFA World Cup qualification,Berlin,German DR,False,1961-09-10-German DR-Hungary
4995,1961-09-28,England,Luxembourg,4,1,FIFA World Cup qualification,London,England,False,1961-09-28-England-Luxembourg
4996,1961-09-28,France,Finland,5,1,FIFA World Cup qualification,Paris,France,False,1961-09-28-France-Finland
4997,1961-09-29,Scotland,Czechoslovakia,3,2,FIFA World Cup qualification,Glasgow,Scotland,False,1961-09-29-Scotland-Czechoslovakia
5001,1961-10-04,Belgium,Sweden,0,2,FIFA World Cup qualification,Brussels,Belgium,False,1961-10-04-Belgium-Sweden
5007,1961-10-08,Republic of Ireland,Czechoslovakia,1,3,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1961-10-08-Republic of Ireland-Czechoslovakia
5008,1961-10-08,Luxembourg,Portugal,4,2,FIFA World Cup qualification,Luxembourg,Luxembourg,False,1961-10-08-Luxembourg-Portugal
5011,1961-10-08,Yugoslavia,South Korea,5,1,FIFA World Cup qualification,Belgrade,Yugoslavia,False,1961-10-08-Yugoslavia-South Korea
5016,1961-10-15,Israel,Italy,2,4,FIFA World Cup qualification,Ramat-Gan,Israel,False,1961-10-15-Israel-Italy
5017,1961-10-17,Northern Ireland,Greece,2,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,1961-10-17-Northern Ireland-Greece
5021,1961-10-22,Germany,Greece,2,1,FIFA World Cup qualification,Augsburg,Germany,False,1961-10-22-Germany-Greece
5022,1961-10-22,Hungary,Netherlands,3,3,FIFA World Cup qualification,Budapest,Hungary,False,1961-10-22-Hungary-Netherlands
5027,1961-10-25,England,Portugal,2,0,FIFA World Cup qualification,London,England,False,1961-10-25-England-Portugal
5030,1961-10-29,Bulgaria,Finland,3,1,FIFA World Cup qualification,Sofia,Bulgaria,False,1961-10-29-Bulgaria-Finland
5031,1961-10-29,Czechoslovakia,Republic of Ireland,7,1,FIFA World Cup qualification,Prague,Czechoslovakia,False,1961-10-29-Czechoslovakia-Republic of Ireland
5032,1961-10-29,Mexico,Paraguay,1,0,FIFA World Cup qualification,Mexico City,Mexico,False,1961-10-29-Mexico-Paraguay
5033,1961-10-29,Switzerland,Sweden,3,2,FIFA World Cup qualification,Berne,Switzerland,False,1961-10-29-Switzerland-Sweden
5034,1961-10-29,Turkey,Norway,2,1,FIFA World Cup qualification,Istanbul,Turkey,False,1961-10-29-Turkey-Norway
5036,1961-11-04,Italy,Israel,6,0,FIFA World Cup qualification,Turin,Italy,False,1961-11-04-Italy-Israel
5041,1961-11-12,Bulgaria,France,1,0,FIFA World Cup qualification,Sofia,Bulgaria,False,1961-11-12-Bulgaria-France
5042,1961-11-12,Morocco,Spain,0,1,FIFA World Cup qualification,Casablanca,Morocco,False,1961-11-12-Morocco-Spain
5044,1961-11-12,Switzerland,Sweden,2,1,FIFA World Cup qualification,Berlin,Germany,True,1961-11-12-Switzerland-Sweden
5045,1961-11-12,Turkey,Russia,1,2,FIFA World Cup qualification,Istanbul,Turkey,False,1961-11-12-Turkey-Russia
5050,1961-11-23,Spain,Morocco,3,2,FIFA World Cup qualification,Madrid,Spain,False,1961-11-23-Spain-Morocco
5052,1961-11-26,South Korea,Yugoslavia,1,3,FIFA World Cup qualification,Seoul,South Korea,False,1961-11-26-South Korea-Yugoslavia
5053,1961-11-29,Czechoslovakia,Scotland,4,2,FIFA World Cup qualification,Brussels,Belgium,True,1961-11-29-Czechoslovakia-Scotland
5069,1961-12-16,Bulgaria,France,1,0,FIFA World Cup qualification,Milan,Italy,True,1961-12-16-Bulgaria-France
5076,1962-01-14,Ethiopia,Tunisia,4,2,African Cup of Nations,Addis Ababa,Ethiopia,False,1962-01-14-Ethiopia-Tunisia
5077,1962-01-18,Egypt,Uganda,2,1,African Cup of Nations,Addis Ababa,Ethiopia,True,1962-01-18-Egypt-Uganda
5078,1962-01-20,Tunisia,Uganda,3,0,African Cup of Nations,Addis Ababa,Ethiopia,True,1962-01-20-Tunisia-Uganda
5079,1962-01-21,Ethiopia,Egypt,4,2,African Cup of Nations,Addis Ababa,Ethiopia,False,1962-01-21-Ethiopia-Egypt
5133,1962-05-30,Argentina,Bulgaria,1,0,FIFA World Cup,Rancagua,Chile,True,1962-05-30-Argentina-Bulgaria
5134,1962-05-30,Brazil,Mexico,2,0,FIFA World Cup,Viña del Mar,Chile,True,1962-05-30-Brazil-Mexico
5135,1962-05-30,Chile,Switzerland,3,1,FIFA World Cup,Santiago,Chile,False,1962-05-30-Chile-Switzerland
5136,1962-05-30,Colombia,Uruguay,1,2,FIFA World Cup,Arica,Chile,True,1962-05-30-Colombia-Uruguay
5137,1962-05-31,Czechoslovakia,Spain,1,0,FIFA World Cup,Viña del Mar,Chile,True,1962-05-31-Czechoslovakia-Spain
5138,1962-05-31,England,Hungary,1,2,FIFA World Cup,Rancagua,Chile,True,1962-05-31-England-Hungary
5140,1962-05-31,Russia,Yugoslavia,2,0,FIFA World Cup,Arica,Chile,True,1962-05-31-Russia-Yugoslavia
5141,1962-06-02,Argentina,England,1,3,FIFA World Cup,Rancagua,Chile,True,1962-06-02-Argentina-England
5143,1962-06-02,Chile,Italy,2,0,FIFA World Cup,Santiago,Chile,False,1962-06-02-Chile-Italy
5145,1962-06-02,Uruguay,Yugoslavia,1,3,FIFA World Cup,Arica,Chile,True,1962-06-02-Uruguay-Yugoslavia
5146,1962-06-03,Bulgaria,Hungary,1,6,FIFA World Cup,Rancagua,Chile,True,1962-06-03-Bulgaria-Hungary
5147,1962-06-03,Colombia,Russia,4,4,FIFA World Cup,Arica,Chile,True,1962-06-03-Colombia-Russia
5148,1962-06-03,Germany,Switzerland,2,1,FIFA World Cup,Santiago,Chile,True,1962-06-03-Germany-Switzerland
5149,1962-06-03,Mexico,Spain,0,1,FIFA World Cup,Viña del Mar,Chile,True,1962-06-03-Mexico-Spain
5153,1962-06-06,Brazil,Spain,2,1,FIFA World Cup,Viña del Mar,Chile,True,1962-06-06-Brazil-Spain
5154,1962-06-06,Chile,Germany,0,2,FIFA World Cup,Santiago,Chile,False,1962-06-06-Chile-Germany
5155,1962-06-06,Russia,Uruguay,2,1,FIFA World Cup,Arica,Chile,True,1962-06-06-Russia-Uruguay
5157,1962-06-07,Colombia,Yugoslavia,0,5,FIFA World Cup,Arica,Chile,True,1962-06-07-Colombia-Yugoslavia
5158,1962-06-07,Czechoslovakia,Mexico,1,3,FIFA World Cup,Viña del Mar,Chile,True,1962-06-07-Czechoslovakia-Mexico
5159,1962-06-07,Italy,Switzerland,3,0,FIFA World Cup,Santiago,Chile,True,1962-06-07-Italy-Switzerland
5161,1962-06-10,Brazil,England,3,1,FIFA World Cup,Viña del Mar,Chile,True,1962-06-10-Brazil-England
5162,1962-06-10,Chile,Russia,2,1,FIFA World Cup,Arica,Chile,False,1962-06-10-Chile-Russia
5163,1962-06-10,Czechoslovakia,Hungary,1,0,FIFA World Cup,Rancagua,Chile,True,1962-06-10-Czechoslovakia-Hungary
5164,1962-06-10,Germany,Yugoslavia,0,1,FIFA World Cup,Santiago,Chile,True,1962-06-10-Germany-Yugoslavia
5166,1962-06-13,Chile,Brazil,2,4,FIFA World Cup,Santiago,Chile,False,1962-06-13-Chile-Brazil
5167,1962-06-13,Czechoslovakia,Yugoslavia,3,1,FIFA World Cup,Viña del Mar,Chile,True,1962-06-13-Czechoslovakia-Yugoslavia
5168,1962-06-16,Chile,Yugoslavia,1,0,FIFA World Cup,Santiago,Chile,False,1962-06-16-Chile-Yugoslavia
5169,1962-06-17,Brazil,Czechoslovakia,3,1,FIFA World Cup,Santiago,Chile,True,1962-06-17-Brazil-Czechoslovakia
5171,1962-06-21,Norway,Sweden,0,2,UEFA Euro qualification,Oslo,Norway,False,1962-06-21-Norway-Sweden
5173,1962-06-28,Denmark,Malta,6,1,UEFA Euro qualification,Copenhagen,Denmark,False,1962-06-28-Denmark-Malta
5188,1962-08-12,Republic of Ireland,Iceland,4,2,UEFA Euro qualification,Dublin,Republic of Ireland,False,1962-08-12-Republic of Ireland-Iceland
5194,1962-09-02,Iceland,Republic of Ireland,1,1,UEFA Euro qualification,Reykjavík,Iceland,False,1962-09-02-Iceland-Republic of Ireland
5227,1962-10-03,England,France,1,1,UEFA Euro qualification,Sheffield,England,False,1962-10-03-England-France
5228,1962-10-10,Poland,Northern Ireland,0,2,UEFA Euro qualification,Chorzów,Poland,False,1962-10-10-Poland-Northern Ireland
5257,1962-11-01,Spain,Romania,6,0,UEFA Euro qualification,Madrid,Spain,False,1962-11-01-Spain-Romania
5258,1962-11-04,Sweden,Norway,1,1,UEFA Euro qualification,Malmö,Sweden,False,1962-11-04-Sweden-Norway
5260,1962-11-04,Yugoslavia,Belgium,3,2,UEFA Euro qualification,Belgrade,Yugoslavia,False,1962-11-04-Yugoslavia-Belgium
5262,1962-11-07,Bulgaria,Portugal,3,1,UEFA Euro qualification,Sofia,Bulgaria,False,1962-11-07-Bulgaria-Portugal
5264,1962-11-07,Hungary,Wales,3,1,UEFA Euro qualification,Budapest,Hungary,False,1962-11-07-Hungary-Wales
5270,1962-11-11,Netherlands,Switzerland,3,1,UEFA Euro qualification,Amsterdam,Netherlands,False,1962-11-11-Netherlands-Switzerland
5275,1962-11-21,German DR,Czechoslovakia,2,1,UEFA Euro qualification,Berlin,German DR,False,1962-11-21-German DR-Czechoslovakia
5281,1962-11-25,Romania,Spain,3,1,UEFA Euro qualification,Bucharest,Romania,False,1962-11-25-Romania-Spain
5283,1962-11-28,Northern Ireland,Poland,2,0,UEFA Euro qualification,Belfast,Northern Ireland,False,1962-11-28-Northern Ireland-Poland
5286,1962-12-02,Italy,Turkey,6,0,UEFA Euro qualification,Bologna,Italy,False,1962-12-02-Italy-Turkey
5287,1962-12-08,Malta,Denmark,1,3,UEFA Euro qualification,Gżira,Malta,False,1962-12-08-Malta-Denmark
5295,1962-12-16,Portugal,Bulgaria,3,1,UEFA Euro qualification,Oeiras,Portugal,False,1962-12-16-Portugal-Bulgaria
5310,1963-01-23,Bulgaria,Portugal,1,0,UEFA Euro qualification,Rome,Italy,True,1963-01-23-Bulgaria-Portugal
5322,1963-02-27,France,England,5,2,UEFA Euro qualification,Paris,France,False,1963-02-27-France-England
5333,1963-03-10,Argentina,Colombia,4,2,Copa América,Cochabamba,Bolivia,True,1963-03-10-Argentina-Colombia
5334,1963-03-10,Bolivia,Ecuador,4,4,Copa América,La Paz,Bolivia,False,1963-03-10-Bolivia-Ecuador
5335,1963-03-10,Brazil,Peru,1,0,Copa América,Cochabamba,Bolivia,True,1963-03-10-Brazil-Peru
5338,1963-03-13,Argentina,Peru,1,2,Copa América,Cochabamba,Bolivia,True,1963-03-13-Argentina-Peru
5339,1963-03-14,Brazil,Colombia,5,1,Copa América,La Paz,Bolivia,True,1963-03-14-Brazil-Colombia
5340,1963-03-14,Ecuador,Paraguay,1,3,Copa América,La Paz,Bolivia,True,1963-03-14-Ecuador-Paraguay
5341,1963-03-17,Bolivia,Colombia,2,1,Copa América,Cochabamba,Bolivia,False,1963-03-17-Bolivia-Colombia
5342,1963-03-17,Brazil,Paraguay,0,2,Copa América,La Paz,Bolivia,True,1963-03-17-Brazil-Paraguay
5343,1963-03-17,Ecuador,Peru,1,2,Copa América,La Paz,Bolivia,True,1963-03-17-Ecuador-Peru
5344,1963-03-20,Argentina,Ecuador,4,2,Copa América,Cochabamba,Bolivia,True,1963-03-20-Argentina-Ecuador
5345,1963-03-20,Colombia,Paraguay,2,3,Copa América,Cochabamba,Bolivia,True,1963-03-20-Colombia-Paraguay
5346,1963-03-20,Wales,Hungary,1,1,UEFA Euro qualification,Cardiff,Wales,False,1963-03-20-Wales-Hungary
5347,1963-03-21,Bolivia,Peru,3,2,Copa América,La Paz,Bolivia,False,1963-03-21-Bolivia-Peru
5351,1963-03-24,Argentina,Brazil,3,0,Copa América,La Paz,Bolivia,True,1963-03-24-Argentina-Brazil
5352,1963-03-24,Bolivia,Paraguay,2,0,Copa América,Cochabamba,Bolivia,False,1963-03-24-Bolivia-Paraguay
5353,1963-03-24,Colombia,Peru,1,1,Copa América,La Paz,Bolivia,True,1963-03-24-Colombia-Peru
5359,1963-03-27,Brazil,Ecuador,2,2,Copa América,Cochabamba,Bolivia,True,1963-03-27-Brazil-Ecuador
5362,1963-03-27,Paraguay,Peru,4,1,Copa América,Cochabamba,Bolivia,True,1963-03-27-Paraguay-Peru
5363,1963-03-27,Turkey,Italy,0,1,UEFA Euro qualification,Istanbul,Turkey,False,1963-03-27-Turkey-Italy
5364,1963-03-28,Bolivia,Argentina,3,2,Copa América,La Paz,Bolivia,False,1963-03-28-Bolivia-Argentina
5373,1963-03-31,Argentina,Paraguay,1,1,Copa América,La Paz,Bolivia,True,1963-03-31-Argentina-Paraguay
5374,1963-03-31,Belgium,Yugoslavia,0,1,UEFA Euro qualification,Brussels,Belgium,False,1963-03-31-Belgium-Yugoslavia
5375,1963-03-31,Bolivia,Brazil,5,4,Copa América,Cochabamba,Bolivia,False,1963-03-31-Bolivia-Brazil
5376,1963-03-31,Colombia,Ecuador,3,4,Copa América,La Paz,Bolivia,True,1963-03-31-Colombia-Ecuador
5377,1963-03-31,Czechoslovakia,German DR,1,1,UEFA Euro qualification,Prague,Czechoslovakia,False,1963-03-31-Czechoslovakia-German DR
5381,1963-03-31,Switzerland,Netherlands,1,1,UEFA Euro qualification,Berne,Switzerland,False,1963-03-31-Switzerland-Netherlands
5434,1963-05-30,Spain,Northern Ireland,1,1,UEFA Euro qualification,Bilbao,Spain,False,1963-05-30-Spain-Northern Ireland
5451,1963-06-29,Denmark,Albania,4,0,UEFA Euro qualification,Copenhagen,Denmark,False,1963-06-29-Denmark-Albania
5490,1963-09-11,Netherlands,Luxembourg,1,1,UEFA Euro qualification,Amsterdam,Netherlands,False,1963-09-11-Netherlands-Luxembourg
5494,1963-09-18,Sweden,Yugoslavia,3,2,UEFA Euro qualification,Malmö,Sweden,False,1963-09-18-Sweden-Yugoslavia
5501,1963-09-29,Bulgaria,France,1,0,UEFA Euro qualification,Sofia,Bulgaria,False,1963-09-29-Bulgaria-France
5514,1963-10-13,Republic of Ireland,Austria,3,2,UEFA Euro qualification,Dublin,Republic of Ireland,False,1963-10-13-Republic of Ireland-Austria
5515,1963-10-13,Russia,Italy,2,0,UEFA Euro qualification,Moscow,Soviet Union,False,1963-10-13-Russia-Italy
5519,1963-10-19,German DR,Hungary,1,2,UEFA Euro qualification,Berlin,German DR,False,1963-10-19-German DR-Hungary
5522,1963-10-26,France,Bulgaria,3,1,UEFA Euro qualification,Paris,France,False,1963-10-26-France-Bulgaria
